,MMSI,Date,Time,Latitude,Longitude,SOG,COG,HDG
53,440032230,  2017/10/01,12:01:15,34.769162,126.332353,29.0,36.3,37
54,440032230,  2017/10/01,12:01:24,34.769333,126.332502,29.0,36.1,38
55,440032230,  2017/10/01,12:01:34,34.769595,126.332725,29.1,35.8,38
56,440032230,  2017/10/01,12:01:45,34.769772,126.332877,29.1,35.7,38
57,440032230,  2017/10/01,12:01:55,34.770028,126.333102,29.2,35.7,38
58,440032230,  2017/10/01,12:02:04,34.770287,126.33333,29.1,35.8,37
59,440032230,  2017/10/01,12:02:15,34.77046,126.33348,29.1,35.8,36
60,440032230,  2017/10/01,12:02:24,34.770722,126.3337,29.1,35.5,37
61,440032230,  2017/10/01,12:02:34,34.770898,126.333845,29.1,35.2,37
62,440032230,  2017/10/01,12:02:45,34.771162,126.334062,29.2,34.9,38
63,440032230,  2017/10/01,12:02:55,34.771337,126.33421,29.2,34.9,38
64,440032230,  2017/10/01,12:03:04,34.7716,126.334438,29.3,35.1,39
65,440032230,  2017/10/01,12:03:15,34.771857,126.334667,29.3,35.5,39
66,440032230,  2017/10/01,12:03:24,34.772028,126.33482,29.3,35.8,39
67,440032230,  2017/10/01,12:03:34,34.772285,126.335052,29.2,36.1,38
68,440032230,  2017/10/01,12:03:45,34.772455,126.335203,29.1,36.1,36
69,440032230,  2017/10/01,12:03:55,34.772715,126.335423,28.9,35.8,36
70,440032230,  2017/10/01,12:04:14,34.772892,126.335568,28.9,35.4,36
71,440032230,  2017/10/01,12:04:25,34.773153,126.33578,28.9,34.9,37
72,440032230,  2017/10/01,12:04:34,34.773333,126.335927,29.0,34.7,37
73,440032230,  2017/10/01,12:04:45,34.773592,126.336147,29.0,34.8,37
74,440032230,  2017/10/01,12:04:55,34.773767,126.336293,29.0,34.9,36
75,440032230,  2017/10/01,12:05:04,34.774027,126.33651,28.9,34.7,36
76,440032230,  2017/10/01,12:05:14,34.774288,126.33672,28.9,34.3,36
77,440032230,  2017/10/01,12:05:25,34.774465,126.336862,28.9,34.2,37
78,440032230,  2017/10/01,12:05:34,34.774728,126.33708,29.0,34.2,39
79,440032230,  2017/10/01,12:05:45,34.7749,126.337228,28.9,34.5,40
80,440032230,  2017/10/01,12:05:55,34.77515,126.337457,28.7,35.2,41
81,440032230,  2017/10/01,12:06:04,34.775312,126.337613,28.5,35.9,42
82,440032230,  2017/10/01,12:06:14,34.775543,126.337847,27.9,37.1,44
83,440032230,  2017/10/01,12:53:04,34.775688,126.338,27.4,37.9,46
84,440032230,  2017/10/01,12:53:07,34.775895,126.338233,26.4,39.3,47
85,440032230,  2017/10/01,12:53:13,34.776027,126.338387,25.8,40.3,48
86,440032230,  2017/10/01,12:53:18,34.77621,126.338615,24.9,41.9,48
87,440032230,  2017/10/01,12:53:24,34.776382,126.338838,23.9,43.4,47
88,440032230,  2017/10/01,12:53:24,34.776492,126.338982,23.1,44.2,45
89,440032230,  2017/10/01,12:53:31,34.776652,126.339183,22.1,44.7,43
90,440032230,  2017/10/01,12:53:34,34.776763,126.339308,21.5,44.4,42
91,440032230,  2017/10/01,12:53:36,34.776932,126.339487,20.8,43.5,40
92,440032230,  2017/10/01,12:53:43,34.77704,126.339597,20.4,42.8,39
93,440032230,  2017/10/01,12:53:45,34.777207,126.339758,19.9,41.5,38
94,440032230,  2017/10/01,12:53:48,34.777318,126.33986,19.5,40.6,37
95,440032230,  2017/10/01,12:53:55,34.777483,126.340008,19.1,39.2,37
96,440032230,  2017/10/01,12:54:01,34.777648,126.340147,18.7,37.8,36
97,440032230,  2017/10/01,12:54:07,34.777758,126.340237,18.5,37.0,35
98,440032230,  2017/10/01,12:54:13,34.777922,126.340368,18.2,36.0,35
99,440032230,  2017/10/01,12:54:18,34.778028,126.340453,18.0,35.4,33
100,440032230,  2017/10/01,12:54:24,34.778297,126.340657,17.5,33.8,32
101,440032230,  2017/10/01,12:54:31,34.778467,126.340777,17.4,32.8,32
102,440032230,  2017/10/01,12:54:36,34.778568,126.34085,17.3,32.3,32
103,440032230,  2017/10/01,12:54:43,34.778732,126.340963,17.2,31.6,31
104,440032230,  2017/10/01,12:54:48,34.778895,126.341075,17.1,31.0,30
105,440032230,  2017/10/01,12:54:55,34.778998,126.341147,17.0,30.5,29
106,440032230,  2017/10/01,12:55:01,34.779158,126.341248,16.8,29.7,28
107,440032230,  2017/10/01,12:55:07,34.779268,126.341315,16.7,29.1,28
108,440032230,  2017/10/01,12:55:13,34.779433,126.341412,16.6,28.1,29
109,440032230,  2017/10/01,12:55:18,34.779543,126.341477,16.6,27.5,29
110,440032230,  2017/10/01,12:55:24,34.779707,126.341572,16.6,27.0,30
111,440032230,  2017/10/01,12:55:31,34.779815,126.341638,16.6,26.9,31
112,440032230,  2017/10/01,12:55:36,34.779977,126.341742,16.6,27.2,31
113,440032230,  2017/10/01,12:55:43,34.780133,126.341847,16.6,27.8,31
114,440032230,  2017/10/01,12:55:48,34.780237,126.341917,16.6,28.1,31
115,440032230,  2017/10/01,12:55:55,34.780395,126.342023,16.6,28.5,31
116,440032230,  2017/10/01,12:56:01,34.7805,126.342095,16.6,28.7,31
117,440032230,  2017/10/01,12:56:07,34.78066,126.342205,16.7,29.0,32
118,440032230,  2017/10/01,12:56:13,34.780767,126.34228,16.8,29.2,32
119,440032230,  2017/10/01,12:56:18,34.780923,126.342395,16.8,29.8,32
120,440032230,  2017/10/01,12:56:20,34.781028,126.342473,16.8,30.2,32
121,440032230,  2017/10/01,12:56:22,34.781185,126.342592,16.8,30.8,32
122,440032230,  2017/10/01,12:56:24,34.781288,126.34267,16.8,31.0,32
123,440032230,  2017/10/01,12:56:29,34.781445,126.342788,16.8,31.3,33
124,440032230,  2017/10/01,12:56:34,34.7816,126.342907,16.8,31.6,33
125,440032230,  2017/10/01,12:56:36,34.781702,126.342987,16.7,31.9,33
126,440032230,  2017/10/01,12:56:43,34.781855,126.343108,16.7,32.2,33
127,440032230,  2017/10/01,12:56:48,34.781958,126.343188,16.8,32.4,33
128,440032230,  2017/10/01,12:56:55,34.78212,126.343315,17.1,32.6,32
129,440032230,  2017/10/01,12:57:01,34.782232,126.3434,17.4,32.6,32
130,440032230,  2017/10/01,12:57:07,34.782403,126.34353,17.9,32.4,31
